,Unnamed: 0,Tag,Stunde,avg_rel_Humidpercent,avg_temp20cm,avg_temp200cm,avg_boden_temp5cm,avg_boden_temp20cm,avg_wind_velocity2_5meter,sum_glob_strahlung_Wh/m2,niederschlag_nn
294,294,12.11.2020,06:00,100.0,8.3,8.5,9.0,9.5,0.6,0.0,0.0
295,295,12.11.2020,07:00,100.0,8.4,8.6,9.0,9.5,0.5,0.0,0.0
296,296,12.11.2020,08:00,100.0,8.6,8.8,8.9,9.5,0.6,15.7,0.0
297,297,12.11.2020,09:00,100.0,8.7,9.1,9.0,9.5,1.2,161.8,0.0
298,298,12.11.2020,10:00,98.9,10.7,10.4,9.1,9.5,1.2,252.8,0.0
299,299,12.11.2020,11:00,98.7,10.6,10.5,9.6,9.5,1.3,100.3,0.0
300,300,12.11.2020,12:00,100.0,10.9,10.6,9.9,9.7,1.5,153.4,0.0
301,301,12.11.2020,13:00,99.8,11.8,11.6,10.2,9.7,1.6,188.9,0.0
302,302,12.11.2020,14:00,99.0,11.9,11.9,10.4,9.8,1.5,48.0,0.0
303,303,12.11.2020,15:00,96.5,11.9,12.1,10.6,9.9,1.4,44.4,0.0
304,304,12.11.2020,16:00,99.4,10.1,11.1,10.5,10.0,0.9,15.0,0.0
305,305,12.11.2020,17:00,100.0,7.7,9.5,10.1,10.1,0.6,0.0,0.0
306,306,12.11.2020,18:00,100.0,6.4,8.2,9.6,10.1,0.3,0.0,0.0
307,307,12.11.2020,19:00,100.0,4.5,6.4,9.1,10.0,0.2,0.0,0.0
308,308,12.11.2020,20:00,100.0,4.6,5.9,8.7,9.9,0.2,0.0,0.0
309,309,12.11.2020,21:00,100.0,3.6,5.0,8.4,9.8,0.1,0.0,0.0
310,310,12.11.2020,22:00,100.0,4.7,5.4,8.0,9.7,0.1,0.0,0.0
311,311,12.11.2020,23:00,100.0,5.6,6.0,8.0,9.5,0.2,0.0,0.0
312,312,13.11.2020,00:00,100.0,5.2,5.7,8.0,9.4,0.2,0.0,0.1
313,313,13.11.2020,01:00,100.0,5.9,6.2,8.0,9.4,0.2,0.0,0.0
314,314,13.11.2020,02:00,100.0,6.2,6.4,8.0,9.3,0.2,0.0,0.0
315,315,13.11.2020,03:00,100.0,6.4,6.6,8.0,9.3,0.2,0.0,0.0
316,316,13.11.2020,04:00,100.0,6.2,6.4,8.1,9.3,0.3,0.0,0.0
317,317,13.11.2020,05:00,100.0,5.3,5.9,8.1,9.2,0.3,0.0,0.0
318,318,13.11.2020,06:00,100.0,5.3,6.1,8.0,9.2,0.1,0.0,0.0
319,319,13.11.2020,07:00,100.0,5.1,6.2,7.8,9.2,0.3,0.0,0.0
320,320,13.11.2020,08:00,100.0,7.0,7.0,7.7,9.1,0.5,47.0,0.0
321,321,13.11.2020,09:00,100.0,8.1,7.7,7.9,9.1,0.3,157.9,0.0
322,322,13.11.2020,10:00,100.0,9.5,9.0,8.4,9.1,0.6,164.2,0.0
323,323,13.11.2020,11:00,100.0,10.7,10.2,8.9,9.1,1.0,191.0,0.0
324,324,13.11.2020,12:00,94.4,11.3,11.7,9.4,9.2,1.4,181.9,0.0
325,325,13.11.2020,13:00,89.0,11.9,12.8,9.9,9.4,1.2,141.5,0.0
326,326,13.11.2020,14:00,84.5,12.9,13.3,10.2,9.5,1.3,68.1,0.0
327,327,13.11.2020,15:00,84.0,12.8,13.3,10.4,9.6,0.9,42.9,0.0
328,328,13.11.2020,16:00,85.3,12.3,13.1,10.4,9.8,0.7,0.0,0.0
329,329,13.11.2020,17:00,88.4,12.0,12.7,10.3,9.9,0.6,0.0,0.0
330,330,13.11.2020,18:00,90.7,11.9,12.5,10.2,9.9,0.6,0.0,0.0
331,331,13.11.2020,19:00,95.9,11.7,12.2,10.1,10.0,0.5,0.0,0.0
332,332,13.11.2020,20:00,96.9,11.4,12.1,10.1,10.0,0.3,0.0,0.0
333,333,13.11.2020,21:00,98.3,11.1,11.9,10.1,10.1,0.3,0.0,0.0
334,334,13.11.2020,22:00,98.1,11.1,12.0,10.0,10.1,0.4,0.0,0.0
335,335,13.11.2020,23:00,98.1,11.0,11.8,10.0,10.1,0.3,0.0,0.1
336,336,14.11.2020,00:00,99.7,11.0,11.8,10.0,10.1,0.6,0.0,0.0
337,337,14.11.2020,01:00,99.5,10.8,11.6,10.0,10.1,0.5,0.0,0.2
338,338,14.11.2020,02:00,100.0,10.3,10.9,9.9,10.1,0.5,0.0,0.0
339,339,14.11.2020,03:00,100.0,10.2,10.8,9.8,10.1,0.4,0.0,0.0
340,340,14.11.2020,04:00,100.0,9.8,10.6,9.8,10.1,0.2,0.0,0.0
341,341,14.11.2020,05:00,100.0,10.2,11.0,9.7,10.2,0.4,0.0,0.0
342,342,14.11.2020,06:00,100.0,10.1,10.9,9.7,10.1,0.4,0.0,0.0
343,343,14.11.2020,07:00,100.0,9.8,10.7,9.7,10.1,0.6,0.0,0.0
344,344,14.11.2020,08:00,98.3,10.5,11.5,9.5,10.1,0.6,79.9,0.0
345,345,14.11.2020,09:00,89.6,11.6,12.6,9.6,10.1,0.8,188.8,0.0
346,346,14.11.2020,10:00,77.6,13.3,14.3,9.7,10.1,1.2,286.5,0.0
347,347,14.11.2020,11:00,66.9,15.9,16.1,9.8,10.1,1.6,382.5,0.0
348,348,14.11.2020,12:00,61.8,16.8,17.0,10.3,10.1,1.6,384.7,0.0
349,349,14.11.2020,13:00,59.6,16.8,17.5,10.7,10.2,1.4,324.8,0.0
350,350,14.11.2020,14:00,60.9,16.0,17.1,11.0,10.3,1.0,197.2,0.0
351,351,14.11.2020,15:00,64.7,14.3,15.9,11.1,10.4,0.7,80.4,0.0
352,352,14.11.2020,16:00,69.6,12.7,14.8,11.0,10.5,0.4,25.2,0.0
353,353,14.11.2020,17:00,83.0,9.9,11.9,10.6,10.6,0.3,0.0,0.0
354,354,14.11.2020,18:00,97.4,7.4,9.2,10.2,10.6,0.3,0.0,0.0
355,355,14.11.2020,19:00,100.0,6.6,7.9,9.8,10.6,0.4,0.0,0.0
356,356,14.11.2020,20:00,100.0,5.6,7.0,9.4,10.5,0.3,0.0,0.0
357,357,14.11.2020,21:00,100.0,5.4,6.7,9.0,10.4,0.3,0.0,0.0
358,358,14.11.2020,22:00,100.0,5.3,6.8,8.7,10.3,0.4,0.0,0.0
359,359,14.11.2020,23:00,100.0,7.1,8.5,8.5,10.1,0.6,0.0,0.0
360,360,15.11.2020,00:00,100.0,6.0,7.5,8.3,10.0,0.4,0.0,0.0
361,361,15.11.2020,01:00,100.0,7.0,8.2,8.1,9.9,0.7,0.0,0.0
362,362,15.11.2020,02:00,100.0,7.2,8.5,8.0,9.8,0.8,0.0,0.0
363,363,15.11.2020,03:00,99.9,7.4,8.7,7.9,9.7,0.7,0.0,0.0
364,364,15.11.2020,04:00,100.0,7.0,8.2,8.0,9.6,0.7,0.0,0.0
365,365,15.11.2020,05:00,99.8,7.8,8.6,7.9,9.5,0.6,0.0,0.0
366,366,15.11.2020,06:00,97.2,8.4,9.1,8.0,9.5,0.6,0.0,0.0
367,367,15.11.2020,07:00,98.1,7.6,8.6,8.1,9.4,0.5,0.0,0.0
368,368,15.11.2020,08:00,99.2,7.6,8.5,8.1,9.4,0.6,55.6,0.0
369,369,15.11.2020,09:00,91.5,9.4,10.0,8.2,9.4,0.7,131.0,0.0
370,370,15.11.2020,10:00,77.6,11.3,12.1,8.4,9.4,1.1,329.7,0.0
371,371,15.11.2020,11:00,69.4,14.0,14.2,8.7,9.4,1.1,382.9,0.0
372,372,15.11.2020,12:00,63.9,15.9,16.0,9.3,9.5,1.2,389.7,0.0
373,373,15.11.2020,13:00,59.3,16.5,17.2,9.9,9.6,1.3,323.9,0.0
374,374,15.11.2020,14:00,59.1,16.0,17.2,10.3,9.7,1.2,209.7,0.0
375,375,15.11.2020,15:00,58.1,15.4,17.0,10.4,9.9,0.9,80.5,0.0
376,376,15.11.2020,16:00,65.8,12.9,15.3,10.4,10.1,0.4,10.7,0.0
377,377,15.11.2020,17:00,81.3,10.5,12.5,10.1,10.1,0.3,0.0,0.0
378,378,15.11.2020,18:00,82.8,11.2,13.0,9.9,10.2,0.2,0.0,0.0
379,379,15.11.2020,19:00,81.2,12.0,13.3,9.9,10.2,0.4,0.0,0.2
380,380,15.11.2020,20:00,97.8,11.7,12.2,9.9,10.2,0.9,0.0,1.7
381,381,15.11.2020,21:00,100.0,11.8,12.3,10.0,10.2,0.8,0.0,0.0
382,382,15.11.2020,22:00,100.0,12.0,12.3,10.1,10.2,1.5,0.0,3.7
383,383,15.11.2020,23:00,100.0,11.4,11.6,10.2,10.2,1.0,0.0,0.2
384,384,16.11.2020,00:00,100.0,11.2,11.3,10.2,10.3,0.9,0.0,0.1
385,385,16.11.2020,01:00,100.0,10.8,11.3,10.2,10.3,1.1,0.0,0.0
386,386,16.11.2020,02:00,95.9,9.1,10.4,10.1,10.3,0.8,0.0,0.0
387,387,16.11.2020,03:00,89.8,8.5,9.9,9.8,10.3,0.9,0.0,0.0
388,388,16.11.2020,04:00,81.9,9.6,10.4,9.5,10.3,1.0,0.0,0.0
389,389,16.11.2020,05:00,87.0,9.2,10.0,9.5,10.3,0.9,0.0,0.0
390,390,16.11.2020,06:00,89.0,9.1,9.8,9.4,10.2,0.9,0.0,0.0
391,391,16.11.2020,07:00,84.8,9.8,10.4,9.4,10.2,1.6,0.0,0.0
392,392,16.11.2020,08:00,86.9,10.0,10.6,9.4,10.1,2.3,15.0,0.0
393,393,16.11.2020,09:00,87.4,10.4,10.8,9.5,10.1,2.0,48.3,0.0
394,394,16.11.2020,10:00,86.8,11.2,11.3,9.7,10.1,2.1,134.9,0.0
395,395,16.11.2020,11:00,83.7,12.0,12.0,10.1,10.2,2.5,149.4,0.0
396,396,16.11.2020,12:00,80.0,12.4,12.4,10.4,10.2,2.5,245.0,0.0
397,397,16.11.2020,13:00,75.7,13.5,13.3,10.7,10.3,2.5,270.0,0.0
398,398,16.11.2020,14:00,76.2,13.0,13.2,11.0,10.4,2.2,104.2,0.0
399,399,16.11.2020,15:00,71.5,13.3,13.4,11.1,10.5,2.2,89.7,0.0
400,400,16.11.2020,16:00,78.1,11.1,11.9,11.1,10.6,1.9,16.1,0.0
401,401,16.11.2020,17:00,87.2,9.6,10.6,10.8,10.6,1.3,0.0,0.0
402,402,16.11.2020,18:00,91.9,9.1,10.0,10.3,10.7,1.2,0.0,0.0
403,403,16.11.2020,19:00,92.9,9.1,10.0,10.0,10.6,1.6,0.0,0.0
404,404,16.11.2020,20:00,90.1,9.6,10.2,9.8,10.6,1.5,0.0,0.0
405,405,16.11.2020,21:00,99.1,9.4,9.8,9.8,10.5,1.2,0.0,0.0
406,406,16.11.2020,22:00,100.0,9.3,9.7,9.8,10.4,1.4,0.0,0.0
407,407,16.11.2020,23:00,100.0,8.3,9.1,9.8,10.4,1.1,0.0,0.0
408,408,17.11.2020,00:00,100.0,8.0,8.7,9.5,10.4,1.2,0.0,0.0
409,409,17.11.2020,01:00,100.0,7.3,8.4,9.4,10.3,0.9,0.0,0.0
410,410,17.11.2020,02:00,100.0,6.0,7.3,9.1,10.3,0.5,0.0,0.0
411,411,17.11.2020,03:00,100.0,5.3,6.6,8.7,10.2,0.4,0.0,0.0
412,412,17.11.2020,04:00,100.0,6.4,7.5,8.4,10.1,0.8,0.0,0.0
413,413,17.11.2020,05:00,100.0,6.5,7.6,8.4,10.0,0.9,0.0,0.0
414,414,17.11.2020,06:00,100.0,7.4,8.1,8.2,9.9,1.0,0.0,0.0
415,415,17.11.2020,07:00,100.0,8.0,8.6,8.3,9.8,0.9,0.0,0.0
416,416,17.11.2020,08:00,99.0,8.9,9.1,8.4,9.8,0.9,58.7,0.0
417,417,17.11.2020,09:00,93.7,10.3,10.3,8.7,9.7,1.1,77.9,0.0
418,418,17.11.2020,10:00,89.8,10.6,10.6,9.2,9.7,1.2,84.2,0.0
419,419,17.11.2020,11:00,86.4,10.9,11.0,9.5,9.8,1.5,117.3,0.0
420,420,17.11.2020,12:00,82.3,12.2,12.0,9.9,9.9,1.4,181.7,0.0
421,421,17.11.2020,13:00,78.4,12.7,12.7,10.2,10.0,1.5,188.4,0.0
422,422,17.11.2020,14:00,76.9,12.4,12.8,10.6,10.1,1.6,123.9,0.0
423,423,17.11.2020,15:00,77.5,11.4,12.4,10.7,10.2,1.1,72.8,0.0
424,424,17.11.2020,16:00,80.5,9.9,11.5,10.4,10.3,0.8,11.7,0.0
425,425,17.11.2020,17:00,86.6,8.6,10.2,10.0,10.3,0.5,0.0,0.0
426,426,17.11.2020,18:00,88.8,8.8,10.1,9.7,10.3,0.5,0.0,0.0
427,427,17.11.2020,19:00,96.2,6.3,7.8,9.4,10.3,0.2,0.0,0.0
428,428,17.11.2020,20:00,100.0,5.0,6.2,9.0,10.2,0.2,0.0,0.0
429,429,17.11.2020,21:00,100.0,4.3,5.4,8.6,10.1,0.2,0.0,0.0
430,430,17.11.2020,22:00,100.0,3.7,4.7,8.3,10.0,0.2,0.0,0.0
431,431,17.11.2020,23:00,100.0,2.9,4.0,8.0,9.9,0.2,0.0,0.0
432,432,18.11.2020,00:00,100.0,2.6,3.6,7.7,9.8,0.3,0.0,0.0
433,433,18.11.2020,01:00,100.0,2.0,3.1,7.5,9.6,0.2,0.0,0.0
434,434,18.11.2020,02:00,100.0,1.8,2.7,7.2,9.5,0.3,0.0,0.0
435,435,18.11.2020,03:00,100.0,1.4,2.3,7.0,9.4,0.1,0.0,0.0
436,436,18.11.2020,04:00,100.0,1.3,2.2,6.8,9.2,0.2,0.0,0.0
437,437,18.11.2020,05:00,100.0,1.1,2.0,6.6,9.1,0.2,0.0,0.0
438,438,18.11.2020,06:00,100.0,0.8,1.7,6.4,8.9,0.1,0.0,0.0
439,439,18.11.2020,07:00,100.0,0.8,1.7,6.3,8.8,0.3,0.0,0.0
440,440,18.11.2020,08:00,100.0,2.7,3.8,6.0,8.7,0.4,96.3,0.0
441,441,18.11.2020,09:00,100.0,4.9,5.6,6.1,8.6,0.8,215.5,0.0
442,442,18.11.2020,10:00,98.7,6.5,7.1,6.2,8.5,1.0,307.9,0.0
443,443,18.11.2020,11:00,98.7,7.1,7.1,6.5,8.5,0.8,368.7,0.0
444,444,18.11.2020,12:00,92.5,9.0,8.6,7.2,8.4,0.9,360.5,0.0
445,445,18.11.2020,13:00,80.7,10.2,10.5,7.6,8.5,0.8,327.8,0.0
446,446,18.11.2020,14:00,79.1,10.4,11.2,7.9,8.6,1.1,234.9,0.0
447,447,18.11.2020,15:00,75.3,10.6,11.7,8.0,8.7,0.7,114.5,0.0
448,448,18.11.2020,16:00,81.0,8.3,10.3,8.0,8.8,0.4,16.6,0.0
449,449,18.11.2020,17:00,90.7,6.0,8.0,7.7,8.8,0.4,0.0,0.0
450,450,18.11.2020,18:00,99.7,4.2,5.5,7.4,8.8,0.4,0.0,0.0
451,451,18.11.2020,19:00,100.0,4.0,5.5,7.1,8.8,0.4,0.0,0.0
452,452,18.11.2020,20:00,100.0,3.8,5.4,6.8,8.7,0.4,0.0,0.0
453,453,18.11.2020,21:00,100.0,4.5,6.0,6.6,8.7,0.5,0.0,0.0
454,454,18.11.2020,22:00,100.0,5.6,6.6,6.5,8.6,1.0,0.0,0.0
455,455,18.11.2020,23:00,100.0,5.8,6.8,6.4,8.5,0.9,0.0,0.0
456,456,19.11.2020,00:00,100.0,5.2,6.4,6.4,8.4,0.7,0.0,0.0
457,457,19.11.2020,01:00,100.0,5.2,6.2,6.3,8.3,0.8,0.0,0.0
458,458,19.11.2020,02:00,99.4,5.7,6.8,6.3,8.3,0.8,0.0,0.0
459,459,19.11.2020,03:00,96.2,5.9,7.1,6.3,8.2,0.8,0.0,0.0
460,460,19.11.2020,04:00,88.3,7.9,9.1,6.3,8.2,1.4,0.0,0.0
461,461,19.11.2020,05:00,91.6,10.1,10.8,6.6,8.2,2.6,0.0,0.0
462,462,19.11.2020,06:00,99.7,10.5,10.9,7.0,8.2,2.9,0.0,0.0
463,463,19.11.2020,07:00,99.7,9.8,10.1,7.4,8.2,2.2,0.0,0.0
464,464,19.11.2020,08:00,100.0,9.1,9.4,7.7,8.3,1.8,0.0,1.0
465,465,19.11.2020,09:00,98.6,9.1,9.2,7.9,8.4,2.8,12.9,0.6
466,466,19.11.2020,10:00,88.7,9.0,9.2,8.0,8.5,2.0,110.3,0.0
467,467,19.11.2020,11:00,81.2,10.3,10.4,8.3,8.6,1.4,262.9,0.0
468,468,19.11.2020,12:00,70.8,10.5,11.0,8.5,8.7,2.2,144.5,0.0
469,469,19.11.2020,13:00,71.6,10.4,10.9,8.7,8.8,1.7,73.9,0.0
470,470,19.11.2020,14:00,79.0,9.8,10.4,8.8,8.9,1.8,94.5,0.1
471,471,19.11.2020,15:00,79.9,9.3,10.0,8.9,8.9,2.4,46.8,0.1
472,472,19.11.2020,16:00,83.6,8.4,9.3,8.8,9.0,2.1,14.7,0.0
473,473,19.11.2020,17:00,83.5,7.8,8.8,8.5,9.0,1.7,0.0,0.0
474,474,19.11.2020,18:00,82.5,8.2,9.0,8.4,9.0,1.4,0.0,0.0
475,475,19.11.2020,19:00,89.6,7.4,8.2,8.2,9.0,1.0,0.0,0.0
476,476,19.11.2020,20:00,91.6,7.4,8.1,8.2,9.0,1.3,0.0,0.0
477,477,19.11.2020,21:00,94.9,7.1,7.8,8.0,9.0,0.8,0.0,0.3
478,478,19.11.2020,22:00,100.0,6.6,7.1,8.0,9.0,0.8,0.0,0.0
479,479,19.11.2020,23:00,98.2,7.2,7.6,7.9,8.9,1.4,0.0,0.0
480,480,20.11.2020,00:00,91.6,7.0,7.5,7.9,8.9,1.7,0.0,0.0
481,481,20.11.2020,01:00,92.7,5.8,6.4,7.8,8.9,1.9,0.0,0.0
482,482,20.11.2020,02:00,92.7,5.1,5.7,7.6,8.8,2.5,0.0,0.0
483,483,20.11.2020,03:00,95.8,3.7,4.6,7.2,8.8,1.4,0.0,0.0
484,484,20.11.2020,04:00,97.9,2.7,3.9,6.9,8.7,0.9,0.0,0.0
485,485,20.11.2020,05:00,99.3,0.8,2.0,6.5,8.6,0.4,0.0,0.0
486,486,20.11.2020,06:00,100.0,-0.4,0.5,6.3,8.5,0.4,0.0,0.0
487,487,20.11.2020,07:00,100.0,-1.0,-0.3,5.9,8.4,0.4,0.0,0.0
488,488,20.11.2020,08:00,100.0,-0.5,0.1,5.7,8.2,0.5,44.1,0.0
489,489,20.11.2020,09:00,100.0,1.6,2.0,5.5,8.1,0.7,141.4,0.0
490,490,20.11.2020,10:00,99.3,5.2,5.0,5.7,8.0,0.5,172.7,0.0
491,491,20.11.2020,11:00,89.3,6.8,6.4,6.3,7.9,0.8,122.7,0.0
492,492,20.11.2020,12:00,83.5,7.2,6.9,6.9,8.0,1.3,155.1,0.0
493,493,20.11.2020,13:00,80.7,7.1,7.0,7.4,8.0,1.6,118.1,0.0
494,494,20.11.2020,14:00,81.1,7.2,7.1,7.6,8.1,1.2,99.1,0.0
495,495,20.11.2020,15:00,82.0,6.9,7.0,7.8,8.2,0.5,40.0,0.0
496,496,20.11.2020,16:00,83.1,6.0,6.8,7.8,8.3,0.3,15.6,0.0
497,497,20.11.2020,17:00,92.1,5.1,5.9,7.6,8.4,0.1,0.0,0.0
498,498,20.11.2020,18:00,94.5,2.8,4.1,7.4,8.4,0.3,0.0,0.0
499,499,20.11.2020,19:00,100.0,1.0,1.9,6.9,8.4,0.3,0.0,0.0
500,500,20.11.2020,20:00,100.0,0.2,1.2,6.5,8.3,0.5,0.0,0.0
501,501,20.11.2020,21:00,100.0,-0.9,-0.2,6.1,8.2,0.4,0.0,0.0
502,502,20.11.2020,22:00,100.0,-1.7,-1.0,5.7,8.1,0.3,0.0,0.0
503,503,20.11.2020,23:00,100.0,-2.2,-1.6,5.3,7.9,0.4,0.0,0.0
504,504,21.11.2020,00:00,100.0,-2.5,-1.8,5.0,7.8,0.2,0.0,0.0
505,505,21.11.2020,01:00,100.0,-1.9,-0.8,4.7,7.7,0.2,0.0,0.0
506,506,21.11.2020,02:00,100.0,-2.6,-1.9,4.5,7.5,0.5,0.0,0.0
507,507,21.11.2020,03:00,100.0,-3.3,-2.6,4.3,7.3,0.3,0.0,0.0
508,508,21.11.2020,04:00,100.0,-3.4,-2.3,4.0,7.2,0.4,0.0,0.0
509,509,21.11.2020,05:00,100.0,-3.6,-2.8,3.8,7.1,0.4,0.0,0.0
510,510,21.11.2020,06:00,100.0,-2.1,-2.0,3.7,6.9,0.2,0.0,0.0
511,511,21.11.2020,07:00,100.0,-1.2,-1.0,3.7,6.8,0.3,0.0,0.0
512,512,21.11.2020,08:00,100.0,-0.7,-0.5,3.8,6.7,0.6,21.7,0.0
513,513,21.11.2020,09:00,100.0,0.2,0.4,3.9,6.6,0.5,79.6,0.1
514,514,21.11.2020,10:00,100.0,1.8,1.8,4.2,6.5,0.8,211.5,0.0
515,515,21.11.2020,11:00,94.2,3.8,3.7,4.6,6.6,1.0,265.2,0.0
516,516,21.11.2020,12:00,86.0,5.0,4.7,5.0,6.6,0.8,324.2,0.0
517,517,21.11.2020,13:00,74.1,6.4,6.2,5.5,6.6,0.9,324.3,0.0
518,518,21.11.2020,14:00,72.5,5.8,6.3,5.8,6.7,0.8,202.1,0.0
519,519,21.11.2020,15:00,65.9,5.3,6.4,5.8,6.9,0.5,104.9,0.0
520,520,21.11.2020,16:00,75.9,2.6,4.1,5.7,6.9,0.4,13.2,0.0
521,521,21.11.2020,17:00,93.6,0.0,1.0,5.3,7.0,0.4,0.0,0.0
522,522,21.11.2020,18:00,99.8,-0.9,-0.1,4.9,7.0,0.4,0.0,0.0
523,523,21.11.2020,19:00,100.0,-1.5,-0.7,4.6,6.9,0.4,0.0,0.0
524,524,21.11.2020,20:00,100.0,-1.2,-0.3,4.3,6.8,0.5,0.0,0.0
525,525,21.11.2020,21:00,100.0,-0.6,0.5,4.1,6.7,0.5,0.0,0.0
526,526,21.11.2020,22:00,100.0,-1.8,-0.9,3.9,6.6,0.3,0.0,0.0
527,527,21.11.2020,23:00,100.0,-2.3,-1.6,3.8,6.5,0.4,0.0,0.0
528,528,22.11.2020,00:00,100.0,-2.7,-2.1,3.5,6.4,0.3,0.0,0.0
529,529,22.11.2020,01:00,100.0,-2.8,-2.1,3.3,6.3,0.2,0.0,0.0
530,530,22.11.2020,02:00,100.0,-2.6,-2.0,3.2,6.2,0.2,0.0,0.0
531,531,22.11.2020,03:00,100.0,-2.5,-1.6,3.1,6.1,0.3,0.0,0.0
532,532,22.11.2020,04:00,100.0,-2.1,-1.1,3.1,6.0,0.3,0.0,0.0
533,533,22.11.2020,05:00,100.0,-1.2,-0.5,3.0,5.9,0.6,0.0,0.0
534,534,22.11.2020,06:00,100.0,-1.3,-0.6,3.0,5.8,0.5,0.0,0.0
535,535,22.11.2020,07:00,100.0,-1.3,-0.6,3.0,5.8,0.6,0.0,0.0
536,536,22.11.2020,08:00,100.0,-0.8,-0.1,3.0,5.7,0.5,35.1,0.0
537,537,22.11.2020,09:00,100.0,0.1,0.8,3.0,5.6,0.6,70.05,0.0
538,538,22.11.2020,10:00,95.6,2.3,2.6,3.1,5.6,1.1,105.0,0.0
539,539,22.11.2020,11:00,89.7,4.6,4.3,3.6,5.6,1.0,177.5,0.0
540,540,22.11.2020,12:00,84.5,6.0,5.8,4.3,5.7,1.0,105.4,0.0
541,541,22.11.2020,13:00,81.5,6.6,6.5,4.9,5.7,1.2,119.6,0.0
542,542,22.11.2020,14:00,79.6,6.8,6.8,5.3,5.9,1.1,104.3,0.0
543,543,22.11.2020,15:00,80.4,6.6,6.8,5.6,6.0,1.1,47.6,0.0
544,544,22.11.2020,16:00,82.7,5.3,6.2,5.7,6.1,0.6,0.0,0.0
545,545,22.11.2020,17:00,88.5,4.7,5.5,5.6,6.3,0.2,0.0,0.0
546,546,22.11.2020,18:00,85.0,5.7,6.1,5.5,6.3,0.6,0.0,0.0
547,547,22.11.2020,19:00,82.8,5.7,6.1,5.5,6.4,0.7,0.0,0.0
548,548,22.11.2020,20:00,83.6,5.8,6.1,5.7,6.4,0.6,0.0,0.0
549,549,22.11.2020,21:00,82.6,5.9,6.3,5.7,6.5,0.5,0.0,0.0
550,550,22.11.2020,22:00,82.5,5.9,6.2,5.8,6.5,0.8,0.0,0.0
551,551,22.11.2020,23:00,81.3,5.9,6.2,5.8,6.6,0.9,0.0,0.0
552,552,23.11.2020,00:00,82.0,5.8,6.2,5.8,6.6,0.4,0.0,0.0
553,553,23.11.2020,01:00,84.9,5.7,6.1,5.8,6.6,0.6,0.0,0.0
554,554,23.11.2020,02:00,97.8,4.9,5.1,5.9,6.7,0.7,0.0,0.2
555,555,23.11.2020,03:00,99.8,4.9,5.1,5.9,6.7,0.9,0.0,0.0
556,556,23.11.2020,04:00,96.4,5.1,5.4,6.0,6.7,0.9,0.0,0.1
557,557,23.11.2020,05:00,89.3,5.5,5.9,6.0,6.8,0.9,0.0,0.0
558,558,23.11.2020,06:00,85.7,5.5,5.9,6.0,6.8,0.6,0.0,0.0
559,559,23.11.2020,07:00,97.6,5.0,5.2,6.0,6.8,0.4,0.0,0.3
560,560,23.11.2020,08:00,100.0,4.9,5.0,6.0,6.8,0.6,13.4,0.1
561,561,23.11.2020,09:00,100.0,5.4,5.3,6.1,6.9,1.0,50.1,0.1
562,562,23.11.2020,10:00,100.0,6.2,5.9,6.3,6.9,1.1,75.1,0.0
563,563,23.11.2020,11:00,100.0,7.6,7.1,6.7,6.9,1.0,153.1,0.0
564,564,23.11.2020,12:00,96.3,8.5,8.1,7.2,7.0,0.9,216.6,0.0
565,565,23.11.2020,13:00,91.0,8.4,8.4,7.5,7.1,0.7,175.0,0.0
566,566,23.11.2020,14:00,91.5,8.1,8.3,7.7,7.3,0.7,150.0,0.0
567,567,23.11.2020,15:00,92.9,7.7,8.1,7.7,7.3,0.4,49.5,0.0
568,568,23.11.2020,16:00,93.9,6.9,7.7,7.5,7.5,0.4,0.0,0.0
569,569,23.11.2020,17:00,98.9,5.1,6.3,7.3,7.5,0.6,0.0,0.0
570,570,23.11.2020,18:00,100.0,4.4,5.4,6.9,7.5,0.3,0.0,0.0
571,571,23.11.2020,19:00,100.0,3.8,5.1,6.6,7.5,0.2,0.0,0.0
572,572,23.11.2020,20:00,100.0,2.0,3.4,6.2,7.5,0.4,0.0,0.0
573,573,23.11.2020,21:00,100.0,1.8,3.1,5.8,7.4,0.4,0.0,0.0
574,574,23.11.2020,22:00,100.0,1.0,2.4,5.5,7.3,0.3,0.0,0.0
575,575,23.11.2020,23:00,100.0,0.7,1.6,5.3,7.2,0.2,0.0,0.0
576,576,24.11.2020,00:00,100.0,0.1,0.9,5.1,7.1,0.4,0.0,0.0
577,577,24.11.2020,01:00,100.0,0.7,0.9,5.0,6.9,0.3,0.0,0.0
578,578,24.11.2020,02:00,100.0,2.2,2.1,5.0,6.8,0.5,0.0,0.0
579,579,24.11.2020,03:00,100.0,2.7,2.7,5.1,6.8,0.6,0.0,0.1
580,580,24.11.2020,04:00,100.0,3.3,3.3,5.2,6.7,0.4,0.0,0.0
581,581,24.11.2020,05:00,100.0,3.9,3.8,5.3,6.7,1.1,0.0,0.0
582,582,24.11.2020,06:00,100.0,3.5,3.5,5.4,6.7,1.3,0.0,0.0
583,583,24.11.2020,07:00,100.0,3.5,3.5,5.5,6.7,0.7,0.0,0.0
584,584,24.11.2020,08:00,100.0,3.9,3.8,5.5,6.7,1.0,11.9,0.0
585,585,24.11.2020,09:00,100.0,4.6,4.3,5.6,6.8,1.0,38.2,0.0
586,586,24.11.2020,10:00,100.0,5.7,5.2,5.9,6.8,1.1,64.7,0.0
587,587,24.11.2020,11:00,100.0,6.6,6.2,6.3,6.8,1.5,94.8,0.0
